Type,Threads,Total-Time,Thread-Id,Thread-Time,Root-Read-Wait,Root-Write-Wait,Readlock-Wait,Writelock-wait,Readlock-Aquired,Writelock-Aquired,Readlock-Failed,Writelock-Failed,LowFence-Overwrites,Optimistic-Successes,Optimistic-Failures
largeset/skew16/part16,16,1241.81,15,1235.02,755367870464.00,1737780.88,931262955520.00,5793403392.00,183548917,47032437,257172853,181260,0,0,47031445
largeset/skew32/part01,32,2024.91,0,2010.36,1315552493568.00,1122008.38,1627564670976.00,3336632832.00,91739888,23516041,182394738,174455,0,0,23515660
largeset/skew32/part02,32,2024.91,1,1987.49,1285066063872.00,2398189.00,1599879643136.00,3317762816.00,91851563,23516178,185280860,176980,0,0,23515706
largeset/skew32/part03,32,2024.91,2,2012.73,1314726739968.00,5520103.50,1633912225792.00,3368560896.00,91782216,23516978,183262036,191637,0,0,23515974
largeset/skew32/part04,32,2024.91,3,2002.85,1300814364672.00,1180640.88,1617147985920.00,3333297920.00,91744308,23515897,184482748,185536,0,0,23515615
largeset/skew32/part05,32,2024.91,4,2009.20,1317224316928.00,1465948.88,1626701168640.00,3327104768.00,91773834,23515859,182676396,170349,0,0,23515600
largeset/skew32/part06,32,2024.91,5,1995.24,1292196118528.00,1777558.62,1607521271808.00,3312299520.00,91002464,23515839,184453223,168447,0,0,23515592
largeset/skew32/part07,32,2024.91,6,1953.25,1236319600640.00,1673820.00,1544312979456.00,3448388352.00,91453278,23516066,179075239,161230,0,0,23515668
largeset/skew32/part08,32,2024.91,7,1941.55,1228004261888.00,1550797.75,1536278265856.00,3456615424.00,91869060,23516100,179836539,168683,0,0,23515679
largeset/skew32/part09,32,2024.91,8,1877.62,1102005141504.00,2006548.88,1420542738432.00,3514651136.00,91056340,23516129,158302775,190769,0,0,23515687
largeset/skew32/part10,32,2024.91,9,1790.19,1022226202624.00,1698811.75,1335197696000.00,3528892672.00,90875255,23515980,150031177,199201,0,0,23515642
largeset/skew32/part11,32,2024.91,10,1992.94,1245314940928.00,1725374.75,1554160287744.00,3576705024.00,91615567,23515970,169583168,198276,0,0,23515634
largeset/skew32/part12,32,2024.91,11,2010.27,1250818260992.00,8111689.50,1566329536512.00,3590349312.00,91663115,23515956,168596097,183020,0,0,23515631
largeset/skew32/part13,32,2024.91,12,2010.93,1250157527040.00,1982208.12,1568475054080.00,3595520256.00,91635989,23516091,168686428,185652,0,0,23515678
largeset/skew32/part14,32,2024.91,13,2016.44,1265776197632.00,2171246.75,1583702212608.00,3608639232.00,91725749,23516097,168974166,202615,0,0,23515678
largeset/skew32/part15,32,2024.91,14,1973.34,1251246080000.00,1989536.25,1558134915072.00,3501900800.00,91581389,23516410,171079147,212322,0,0,23515780
largeset/skew32/part16,32,2024.91,15,2020.55,1296769482752.00,4295182.50,1617228070912.00,3563734272.00,91802730,23516322,172707169,228517,0,0,23515755
largeset/skew32/part17,32,2024.91,16,1767.99,1010768936960.00,2590298.75,1328524820480.00,3462543360.00,90873220,23516217,149879992,161407,0,0,23515716
largeset/skew32/part18,32,2024.91,17,1970.45,1240327389184.00,2310963.00,1551289024512.00,3504089600.00,91642257,23516096,170958660,165268,0,0,23515678
largeset/skew32/part19,32,2024.91,18,1986.25,1251252633600.00,2162225.50,1565886906368.00,3500075008.00,91649444,23516166,172897987,166189,0,0,23515702
largeset/skew32/part20,32,2024.91,19,2010.01,1259678466048.00,2328604.50,1588098105344.00,3476859392.00,91624026,23516166,171129364,160832,0,0,23515701
largeset/skew32/part21,32,2024.91,20,2014.09,1277171728384.00,1252175.25,1604799823872.00,3581336064.00,91717238,23515668,172192147,211419,0,0,23515536
largeset/skew32/part22,32,2024.91,21,1860.44,1100799410176.00,464929.91,1426466799616.00,3481604608.00,91049692,23515813,158530584,189664,0,0,23515584
largeset/skew32/part23,32,2024.91,22,2002.79,1254900629504.00,866611.38,1577567387648.00,3401365760.00,91637568,23515906,173233367,176171,0,0,23515614
largeset/skew32/part24,32,2024.91,23,2020.58,1280082706432.00,2309341.00,1605925470208.00,3394313216.00,91816920,23516128,172785792,173897,0,0,23515691
largeset/skew32/part25,32,2024.91,24,2017.35,1247509741568.00,1374743.50,1557231697920.00,3495057664.00,91799280,23515951,156497034,191945,0,0,23515630
largeset/skew32/part26,32,2024.91,25,2021.79,1245043752960.00,1781888.25,1565120790528.00,3439240192.00,91785714,23515961,154343156,187733,0,0,23515634
largeset/skew32/part27,32,2024.91,26,2022.57,1261563543552.00,1296127.75,1579849351168.00,3457454336.00,91874859,23516054,154627707,206789,0,0,23515666
largeset/skew32/part28,32,2024.91,27,1907.60,1108513652736.00,3199011.00,1424834428928.00,3474969856.00,91186997,23516183,150932146,204274,0,0,23515709
largeset/skew32/part29,32,2024.91,28,2021.78,1248384778240.00,2364155.75,1566532042752.00,3504451072.00,91815379,23516196,154808841,213981,0,0,23515714
largeset/skew32/part30,32,2024.91,29,2019.02,1246545444864.00,4097906.25,1558195863552.00,3484570368.00,91792490,23516150,156638714,191142,0,0,23515698
largeset/skew32/part31,32,2024.91,30,2023.67,1264064266240.00,2776722.50,1584444735488.00,3387550720.00,91945842,23516119,153403455,182729,0,0,23515686
largeset/skew32/part32,32,2024.91,31,1978.25,1170610978816.00,2691457.00,1493605941248.00,3395510528.00,91346214,23516075,154038294,177214,0,0,23515671
